,application_received,application_year,council_district,address,city,zip,units_withdrawn,replacement_unit,yearbuilt,units,sqftmain,center_lat,center_lon,geometry
2337037023,8/20/19,2019,2,11308 W MIRANDA ST,LOS ANGELES ,91601.0,3,0.0,1924.0,3.0,1696.0,34.17464536,-118.37713989,POINT (-13177682.93411891 4052276.807667823)
2338014024,10/30/17,2017,2,11437 W HATTERAS ST,LOS ANGELES ,91601.0,2,0.0,1932.0,2.0,1664.0,34.17604807,-118.38031595,POINT (-13178036.49150084 4052465.547839844)
2338023005,11/17/15,2015,2,11482 W HATTERAS ST,LOS ANGELES ,91601.0,6,0.0,1947.0,6.0,3695.0,34.17557678,-118.38192413,POINT (-13178215.51327954 4052402.133558505)
2338024019,8/3/18,2018,2,5749 N TUJUNGA AVE,LOS ANGELES ,91601.0,1,0.0,1945.0,0.0,1020.0,34.17538874,-118.3793235,POINT (-13177926.0124722 4052376.83199285)
2338028004,5/5/15,2015,2,5643 N FARMDALE AVE,NORTH HOLLYWOOD ,91601.0,10,44.0,1953.0,10.0,7582.0,34.17337156,-118.38139063,POINT (-13178156.12433121 4052105.41556358)
2338028005,5/5/15,2015,2,5649 N FARMDALE AVE,NORTH HOLLYWOOD ,91601.0,4,0.0,1963.0,4.0,3840.0,34.1735433,-118.38139082,POINT (-13178156.14548191 4052128.523341716)
2338028007,3/12/19,2019,2,11470 W COLLINS ST,LOS ANGELES ,91601.0,3,0.0,1925.0,3.0,2498.0,34.17381745,-118.38139382,POINT (-13178156.47944038 4052165.410578887)
2340006015,10/17/18,2018,2,5925 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,3,0.0,1947.0,3.0,2255.0,34.17803356,-118.39694623,POINT (-13179887.76580219 4052732.708726714)
2340015016,11/14/12,2012,2,5816 N WHITSETT AVE,NORTH HOLLYWOOD ,91607.0,4,23.0,1920.0,4.0,3787.0,34.17623891,-118.40465143,POINT (-13180745.50474265 4052491.22635823)
2340028034,3/4/20,2020,2,5617 N AGNES AVE,LOS ANGELES ,91607.0,3,0.0,1954.0,3.0,2470.0,34.17271818,-118.39570817,POINT (-13179749.94559342 4052017.503101313)
2341004012,5/12/20,2020,2,12644 W OXNARD ST,LOS ANGELES ,91607.0,3,0.0,1947.0,2.0,1456.0,34.17912125,-118.40883159,POINT (-13181210.83802529 4052879.067316727)
2343011018,9/11/14,2014,2,13551 W BURBANK BLVD,VAN NUYS ,91401.0,3,0.0,1948.0,3.0,1760.0,34.17241517,-118.42867764,POINT (-13183420.09020554 4051976.733251832)
2343015018,7/30/14,2014,2,13437 W BURBANK BLVD,VAN NUYS ,91401.0,6,0.0,1948.0,6.0,5597.0,34.17254365,-118.42594918,POINT (-13183116.35942769 4051994.020156044)
2345004003,7/24/17,2017,4,13135 W CHANDLER BLVD,LOS ANGELES ,91401.0,2,0.0,1954.0,2.0,2472.0,34.16910647,-118.41931855,POINT (-13182378.24107246 4051531.558786625)
2347007004,10/16/07,2007,2,12354 W BURBANK BLVD,NORTH HOLLYWOOD ,91607.0,3,0.0,1947.0,3.0,2490.0,34.17173315,-118.40270161,POINT (-13180528.45177311 4051884.968325017)
2347008021,7/26/17,2017,2,5405 N HERMITAGE AVE,LOS ANGELES ,91607.0,2,0.0,1952.0,5.0,4094.0,34.16891517,-118.40053755,POINT (-13180287.54971587 4051505.820548202)
2347019010,11/13/18,2018,2,12145 W MAGNOLIA BLVD,LOS ANGELES ,91607.0,2,0.0,1934.0,0.0,4662.0,34.1652136,-118.39803446,POINT (-13180008.90701166 4051007.808554807)
2347023003,2/5/20,2020,2,5246 N HERMITAGE AVE,LOS ANGELES ,91607.0,2,0.0,1948.0,2.0,1602.0,34.16620422,-118.40001234,POINT (-13180229.08360611 4051141.085169612)
2347024001,11/16/18,2018,2,5261 N HERMITAGE AVE,LOS ANGELES ,91607.0,3,0.0,1935.0,3.0,5103.0,34.16653384,-118.40065019,POINT (-13180300.08874331 4051185.432125363)
2347025005,10/16/15,2015,2,5327 N HERMITAGE AVE,NORTH HOLLYWOOD ,91607.0,7,0.0,1961.0,7.0,7319.0,34.16751634,-118.40064971,POINT (-13180300.03530995 4051317.618347851)
2347025010,8/18/15,2015,2,5305 N HERMITAGE AVE,VALLEY VILLAGE ,91607.0,4,0.0,1934.0,4.0,3468.0,34.16684477,-118.4008217,POINT (-13180319.18114917 4051227.264693978)
2347025012,10/16/15,2015,2,5333 N HERMITAGE AVE,LOS ANGELES ,91607.0,11,42.0,1934.0,11.0,6705.0,34.16776193,-118.40064976,POINT (-13180300.04087593 4051350.660434913)
2347026001,1/26/18,2018,2,12301 W MAGNOLIA BLVD,NORTH HOLLYWOOD ,91607.0,12,0.0,1942.0,12.0,8190.0,34.16509205,-118.40138447,POINT (-13180381.82841901 4050991.455497309)
2347026007,2/26/18,2018,2,12300 W WEDDINGTON ST,NORTH HOLLYWOOD ,91607.0,2,0.0,1931.0,2.0,3436.0,34.16653831,-118.40103714,POINT (-13180343.16382027 4051186.033518739)
2348010026,11/6/19,2019,2,11829 W CHANDLER BLVD,LOS ANGELES ,91607.0,4,0.0,1948.0,3.0,1798.0,34.16880546,-118.39071366,POINT (-13179193.95928346 4051491.059768785)
2350003006,12/18/14,2014,2,5525 N CASE AVE,LOS ANGELES ,91601.0,4,0.0,1947.0,5.0,3534.0,34.17079173,-118.3722405,POINT (-13177137.53651891 4051758.302675127)
2350003008,11/4/14,2014,2,5513 N CASE AVE,Los Angeles ,91601.0,2,0.0,1947.0,2.0,1773.0,34.17050322,-118.37223982,POINT (-13177137.46082166 4051719.484676385)
2350003018,11/4/14,2014,2,5536 N FULCHER AVE,Los Angeles ,91601.0,5,0.0,1923.0,5.0,2538.0,34.17109106,-118.37272066,POINT (-13177190.98768561 4051798.576606801)
2350004032,4/10/19,2019,2,11419 W KILLION ST,NORTH HOLLYWOOD ,91601.0,6,0.0,1963.0,6.0,4288.0,34.17152895,-118.37970605,POINT (-13177968.59774341 4051857.493618006)
2350005005,5/20/15,2015,2,5555 N BONNER AVE,NORTH HOLLYWOOD ,91601.0,4,0.0,1947.0,4.0,2068.0,34.17154767,-118.3744129,POINT (-13177379.36698071 4051860.012354293)
2350005014,5/4/16,2016,2,5507 N BONNER AVE,LOS ANGELES ,91601.0,2,0.0,1926.0,1.0,1058.0,34.17031116,-118.37441032,POINT (-13177379.07977643 4051693.643757133)
2350005015,5/4/16,2016,2,5505 N BONNER AVE,LOS ANGELES ,91601.0,12,32.0,1964.0,12.0,5197.0,34.17016461,-118.37441003,POINT (-13177379.04749378 4051673.926069326)
2350005017,11/20/13,2013,2,5508 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2,84.0,1939.0,2.0,1798.0,34.17029283,-118.37488976,POINT (-13177432.45079309 4051691.177530641)
2350005018,11/20/13,2013,2,5512 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2,0.0,1950.0,3.0,2014.0,34.17043022,-118.37489005,POINT (-13177432.48307575 4051709.662805947)
2350005051,10/5/18,2018,2,5544 N BONNER AVE,LOS ANGELES ,91601.0,3,0.0,1914.0,4.0,2237.0,34.17127293,-118.37380058,POINT (-13177311.20383011 4051823.046726182)
2350005052,1/4/17,2017,2,5550 N BONNER AVE,N HOLLYWOOD ,91601.0,6,0.0,1955.0,4.0,1925.0,34.17141033,-118.37380085,POINT (-13177311.23388637 4051841.533561626)
2350005054,1/4/17,2017,2,5560 N BONNER AVE,LOS ANGELES ,91601.0,6,0.0,1963.0,6.0,3641.0,34.17168511,-118.37380142,POINT (-13177311.29733849 4051878.504631844)
2350006024,2/11/11,2011,2,5535 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,4,0.0,1913.0,4.0,2804.0,34.17095929,-118.37550298,POINT (-13177500.71413124 4051780.847340624)
2350006026,2/11/11,2011,2,5525 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2,0.0,1923.0,2.0,1870.0,34.17070511,-118.37550247,POINT (-13177500.6573583 4051746.648246952)
2350007049,2/22/16,2016,2,11433 W ALBERS ST,NORTH HOLLYWOOD ,91601.0,2,0.0,1940.0,2.0,2046.0,34.17066125,-118.3802335,POINT (-13178027.31320883 4051740.747036785)
2350007050,6/13/17,2017,2,11427 W ALBERS ST,LOS ANGELES ,91601.0,4,0.0,1928.0,4.0,2542.0,34.17069585,-118.38005763,POINT (-13178007.73544998 4051745.402345965)
2350007068,2/22/16,2016,2,11443 W ALBERS ST,LOS ANGELES ,91601.0,3,0.0,0.0,3.0,2192.0,34.17069775,-118.38058526,POINT (-13178066.47095291 4051745.657984385)
2350009052,9/25/18,2018,2,11466 W ALBERS ST,LOS ANGELES ,91601.0,2,0.0,1948.0,2.0,1733.0,34.17022876,-118.38129652,POINT (-13178145.64805393 4051682.557178539)
2350010015,9/12/18,2018,2,11502 W CUMPSTON ST,LOS ANGELES ,91601.0,4,0.0,1936.0,4.0,2426.0,34.16937848,-118.38241195,POINT (-13178269.81715355 4051568.156159585)
2350010016,1/25/16,2016,2,5408 N BECK AVE,LOS ANGELES ,91601.0,4,0.0,1924.0,4.0,2532.0,34.16893596,-118.3831912,POINT (-13178356.56286675 4051508.617712008)
2350010019,5/10/16,2016,2,11511 W CHANDLER BLVD,LOS ANGELES ,91601.0,3,0.0,1907.0,0.0,4357.0,34.16893407,-118.38274603,POINT (-13178307.00676903 4051508.363424362)
2350010025,5/22/19,2019,2,11473 W CHANDLER BLVD,LOS ANGELES ,91601.0,4,0.0,1952.0,4.0,2288.0,34.16899734,-118.38145588,POINT (-13178163.38792798 4051516.876009175)
2350017009,8/7/14,2014,2,5266 N TUJUNGA AVE,Los Angeles ,91601.0,3,0.0,1923.0,3.0,1854.0,34.16672055,-118.37864425,POINT (-13177850.39870808 4051210.552098153)
2353003015,6/26/18,2018,2,5110 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,20,0.0,1956.0,20.0,8064.0,34.16335297,-118.37693962,POINT (-13177660.64016449 4050757.486251474)
2353003019,8/16/17,2017,2,11243 W OTSEGO ST,LOS ANGELES ,91601.0,14,0.0,1948.0,14.0,11251.0,34.16321106,-118.37619021,POINT (-13177577.2162249 4050738.394429483)
2353005021,1/30/09,2009,2,11111 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4,0.0,1944.0,4.0,3208.0,34.16421407,-118.37290687,POINT (-13177211.71648799 4050873.3347863)
2353005022,1/30/09,2009,2,11105 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4,0.0,1944.0,4.0,3208.0,34.1642142,-118.37274159,POINT (-13177193.31760256 4050873.352276008)
2353006015,6/20/17,2017,2,11043 W HARTSOOK ST,LOS ANGELES ,91601.0,6,0.0,1951.0,4.0,2671.0,34.16421473,-118.37208043,POINT (-13177119.71760802 4050873.423580196)
2353006021,9/12/18,2018,2,11013 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4,0.0,1941.0,4.0,2364.0,34.16421548,-118.37108873,POINT (-13177009.322069 4050873.524482352)
2353007001,4/20/15,2015,2,11000 W HARTSOOK ST,LOS ANGELES ,91601.0,6,0.0,1937.0,7.0,4451.0,34.16366591,-118.37083891,POINT (-13176981.51223381 4050799.587659894)
2353007002,4/20/15,2015,2,11012 W HARTSOOK ST,LOS ANGELES ,91601.0,4,0.0,1941.0,4.0,2664.0,34.16366562,-118.37108684,POINT (-13177009.11167517 4050799.54864465)
2353007008,12/5/16,2016,2,11042 W HARTSOOK ST,LOS ANGELES ,91601.0,3,0.0,1931.0,3.0,2064.0,34.16366449,-118.37206202,POINT (-13177117.6682162 4050799.396619729)
2353007011,7/14/16,2016,2,11106 W HARTSOOK ST,LOS ANGELES ,91601.0,2,0.0,1924.0,2.0,1927.0,34.16366368,-118.37273969,POINT (-13177193.10609552 4050799.287646112)
2353007012,7/14/16,2016,2,11110 W HARTSOOK ST,LOS ANGELES ,91601.0,3,61.0,1923.0,4.0,2226.0,34.1636635,-118.37290497,POINT (-13177211.50498096 4050799.263429753)
2353007013,7/14/16,2016,2,11116 W HARTSOOK ST,LOS ANGELES ,91601.0,2,0.0,1927.0,2.0,2094.0,34.16366357,-118.37307016,POINT (-13177229.89384765 4050799.272847224)
2353007031,1/13/10,2010,2,11019 W OTSEGO ST,NORTH HOLLYWOOD ,91601.0,4,0.0,1941.0,4.0,2274.0,34.16325303,-118.37125073,POINT (-13177027.35582651 4050744.040848304)
2353009002,1/7/20,2020,2,11006 W HESBY ST,LOS ANGELES ,91601.0,5,0.0,1924.0,5.0,3008.0,34.16174169,-118.37091503,POINT (-13176989.98587345 4050540.715035595)
2353009016,1/12/16,2016,2,11035 W MORRISON ST,LOS ANGELES ,91601.0,3,0.0,1923.0,3.0,1733.0,34.16137174,-118.37176868,POINT (-13177085.01375677 4050490.944933332)
2353012012,8/9/13,2013,2,5053 N FAIR AVE,NORTH HOLLYWOOD ,91601.0,4,36.0,1944.0,4.0,3218.0,34.16229038,-118.37496634,POINT (-13177440.9756397 4050614.531783747)
2353012013,8/9/13,2013,2,5047 N FAIR AVE,NORTH HOLLYWOOD ,91601.0,8,0.0,1944.0,4.0,3218.0,34.16215298,-118.37496588,POINT (-13177440.92443273 4050596.046945496)
2353013002,2/18/16,2016,2,11254 W OTSEGO ST,NORTH HOLLYWOOD ,91601.0,2,49.0,1918.0,2.0,1364.0,34.16276956,-118.37648452,POINT (-13177609.97866423 4050678.997556211)
2353013003,10/2/17,2017,2,11246 W OTSEGO ST,N HOLLYWOOD ,91601.0,6,0.0,1940.0,6.0,3540.0,34.16276983,-118.37625317,POINT (-13177584.22490004 4050679.033880363)
2353013009,9/30/15,2015,2,11262 W OTSEGO ST,LOS ANGELES ,91601.0,3,0.0,1937.0,3.0,2052.0,34.16270053,-118.37679022,POINT (-13177644.00903257 4050669.710684718)
2353013013,7/3/19,2019,2,5050 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,6,0.0,1952.0,6.0,3823.0,34.16228819,-118.37693856,POINT (-13177660.52216583 4050614.237156176)
2353013019,10/26/07,2007,2,5042 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,9,0.0,1937.0,6.0,3420.0,34.16201827,-118.37695052,POINT (-13177661.85354694 4050577.924030296)
2353015001,2/12/19,2019,2,11302 W MORRISON ST,LOS ANGELES ,91601.0,3,0.0,1924.0,3.0,2248.0,34.16056351,-118.37755625,POINT (-13177729.2831021 4050382.212917944)
2353015010,11/6/19,2019,2,4908 N TUJUNGA AVE,LOS ANGELES ,91601.0,3,0.0,1940.0,3.0,2097.0,34.16017468,-118.37864562,POINT (-13177850.55121578 4050329.903587874)
2353021021,6/25/19,2019,2,11229 W PEACH GROVE ST,LOS ANGELES ,91601.0,2,0.0,1952.0,2.0,2027.0,34.15934417,-118.37555264,POINT (-13177506.24225715 4050218.175819887)
2353022008,3/5/18,2018,2,11278 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601.0,2,0.0,1938.0,2.0,1581.0,34.15890253,-118.37719838,POINT (-13177689.44519593 4050158.762832993)
2353022009,3/5/18,2018,2,11274 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601.0,2,0.0,1938.0,2.0,1068.0,34.15890274,-118.37702024,POINT (-13177669.61474184 4050158.791083821)
2353024018,9/4/15,2015,2,11263 W CAMARILLO ST,NORTH HOLLYWOOD ,91601.0,2,0.0,1941.0,2.0,2452.0,34.15790082,-118.37666827,POINT (-13177630.43362067 4050024.005848914)
2353024019,7/19/16,2016,2,11269 W CAMARILLO ST,LOS ANGELES ,91602.0,2,0.0,1940.0,2.0,2200.0,34.15790061,-118.37684345,POINT (-13177649.93456906 4050023.977598425)
2353025033,7/27/18,2018,2,11042 W LA MAIDA ST,LOS ANGELES ,91601.0,2,0.0,1925.0,2.0,2131.0,34.15842055,-118.37205236,POINT (-13177116.59286992 4050093.923337462)
2354004035,8/4/11,2011,2,11548 W MAGNOLIA BLVD,NORTH HOLLYWOOD ,91601.0,46,0.0,1968.0,46.0,19954.0,34.16439784,-118.38322219,POINT (-13178360.01265777 4050898.058531501)
2354012051,7/3/17,2017,2,11443 W RIVERSIDE DR,LOS ANGELES ,91602.0,2,0.0,1949.0,2.0,1749.0,34.15793392,-118.38050521,POINT (-13178057.55982767 4050028.458665189)
2354016022,2/24/15,2015,2,11592 W RIVERSIDE DR,LOS ANGELES ,91602.0,4,0.0,1947.0,4.0,2724.0,34.15732825,-118.38532576,POINT (-13178594.18099901 4049946.980475172)
2354016023,4/18/14,2014,2,11586 W RIVERSIDE DR,NORTH HOLLYWOOD ,91602.0,4,0.0,1941.0,4.0,2781.0,34.15732823,-118.38513342,POINT (-13178572.76980815 4049946.977784666)
2354016024,2/24/15,2015,2,11580 W RIVERSIDE DR,LOS ANGELES ,91602.0,4,0.0,1941.0,4.0,2781.0,34.15732849,-118.3849351,POINT (-13178550.69292674 4049947.012761228)
2355005037,8/21/18,2018,2,5145 N COLFAX AVE,LOS ANGELES ,91601.0,3,0.0,1940.0,4.0,3403.0,34.16441678,-118.38816476,POINT (-13178910.21703337 4050900.606653049)
2355008039,10/8/15,2015,2,5120 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4,0.0,1940.0,4.0,1867.0,34.16365525,-118.39609618,POINT (-13179793.13866904 4050798.153513358)
2355019070,10/23/17,2017,2,11711 W KLING ST,NORTH HOLLYWOOD ,91607.0,2,0.0,1924.0,2.0,2199.0,34.15605773,-118.38816408,POINT (-13178910.14133612 4049776.06476203)
2356020008,8/23/17,2017,2,5114 N WHITSETT AVE,NORTH HOLLYWOOD ,91607.0,2,0.0,1950.0,2.0,2158.0,34.16355335,-118.40488112,POINT (-13180771.07371649 4050784.444373145)
2356020011,8/23/18,2018,2,5108 N WHITSETT AVE,LOS ANGELES ,91607.0,2,0.0,1950.0,2.0,2158.0,34.16338848,-118.40488065,POINT (-13180771.02139633 4050762.263584371)
2356024017,4/5/17,2017,2,12345 W ADDISON ST,LOS ANGELES ,91607.0,3,0.0,1953.0,3.0,3232.0,34.16138386,-118.40244999,POINT (-13180500.44156284 4050492.575457354)
2356037020,10/29/15,2015,2,4712 W VANTAGE AVE,LOS ANGELES ,91607.0,6,0.0,1941.0,6.0,5196.0,34.15632384,-118.3973502,POINT (-13179932.73553689 4049811.862789561)
2356037022,10/29/15,2015,2,4722 W VANTAGE AVE,LOS ANGELES ,91607.0,3,0.0,1940.0,3.0,1800.0,34.15652993,-118.39734726,POINT (-13179932.40825758 4049839.586798879)
2356037023,10/29/15,2015,2,4726 W VANTAGE AVE,LOS ANGELES ,91607.0,3,0.0,1940.0,3.0,1800.0,34.15666732,-118.39734749,POINT (-13179932.43386107 4049858.069060935)
2358032030,12/13/16,2016,4,13136 W RIVERSIDE DR,SHERMAN OAKS ,91423.0,2,0.0,1938.0,2.0,2804.0,34.15730891,-118.41943914,POINT (-13182391.66508985 4049944.378757466)
2359024031,8/28/18,2018,4,5020 N WOODMAN AVE,LOS ANGELES ,91423.0,38,0.0,1961.0,37.0,44934.0,34.1621141,-118.43087158,POINT (-13183664.31848917 4050590.816306769)
2360002002,10/17/07,2007,4,4470 N WOODMAN AVE,SHERMAN OAKS ,91423.0,11,0.0,1952.0,11.0,9186.0,34.15225409,-118.43073758,POINT (-13183649.40167741 4049264.398426279)
2360004022,1/29/18,2018,4,13568 W RYE ST,SHERMAN OAKS ,91423.0,6,0.0,1959.0,6.0,6045.0,34.15167941,-118.42889148,POINT (-13183443.89476546 4049187.094373301)
2360004023,1/29/18,2018,4,13572 W RYE ST,SHERMAN OAKS ,91423.0,7,0.0,1958.0,7.0,6875.0,34.15187117,-118.42888397,POINT (-13183443.05875608 4049212.889235824)
2360004024,1/29/18,2018,4,13576 W RYE ST,SHERMAN OAKS ,91423.0,11,0.0,1959.0,11.0,11691.0,34.15209021,-118.42883326,POINT (-13183437.4137447 4049242.353777065)
2360004025,1/29/18,2018,4,13578 W RYE ST,LOS ANGELES ,91423.0,9,0.0,1960.0,9.0,9458.0,34.15197021,-118.42854968,POINT (-13183405.8457635 4049226.211761809)
2360005006,10/17/07,2007,2,4462 N WOODMAN AVE,Los Angeles ,91423.0,8,0.0,1948.0,8.0,5352.0,34.15208924,-118.43073738,POINT (-13183649.37941351 4049242.223295684)
2360011005,8/20/08,2008,4,4241 N FULTON AVE,Los Angeles ,91423.0,4,30.0,1945.0,4.0,2756.0,34.14789923,-118.42289341,POINT (-13182776.19266731 4048678.610170212)
2360011006,8/20/08,2008,4,4235 N FULTON AVE,SHERMAN OAKS ,91423.0,7,0.0,1945.0,7.0,4437.0,34.14774099,-118.42287431,POINT (-13182774.06646504 4048657.325293692)
2360012006,6/23/11,2011,4,13322 W VALLEYHEART DR,SHERMAN OAKS ,91423.0,3,26.0,1945.0,2.0,2392.0,34.14934879,-118.42333053,POINT (-13182824.85264313 4048873.59247073)
2360012009,6/23/11,2011,4,13308 W VALLEYHEART DR,SHERMAN OAKS ,91423.0,4,0.0,1945.0,4.0,4160.0,34.14913628,-118.42308271,POINT (-13182797.26544692 4048845.007250326)
2360012014,6/23/11,2011,4,13316 W VALLEYHEART DR,Los Angeles ,91423.0,2,0.0,1945.0,2.0,1612.0,34.14924364,-118.42321174,POINT (-13182811.62900082 4048859.448487692)
2360013012,10/15/18,2018,4,13300 N VALLEYHEART NORTH DR,LOS ANGELES ,91423.0,6,0.0,1953.0,6.0,4950.0,34.15151109,-118.42284072,POINT (-13182770.32724334 4049164.45262317)
2360030039,7/14/17,2017,4,13207 W MOORPARK ST,LOS ANGELES ,91423.0,3,6.0,1941.0,3.0,3243.0,34.15063117,-118.42070051,POINT (-13182532.08015595 4049046.089950011)
2362006013,4/15/15,2015,2,4503 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604.0,2,0.0,1948.0,2.0,2108.0,34.15235864,-118.41412111,POINT (-13181799.66469822 4049278.462203052)
2362016020,7/22/15,2015,2,12725 W LANDALE ST,NORTH HOLLYWOOD ,91604.0,2,0.0,1924.0,2.0,1576.0,34.15221082,-118.4102377,POINT (-13181367.36547448 4049258.577870674)
2362019013,3/19/14,2014,2,4600 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604.0,16,32.0,1953.0,16.0,12318.0,34.15412539,-118.41332539,POINT (-13181711.08555301 4049516.123158442)
2364002048,9/8/11,2011,2,4424 N VANTAGE AVE,STUDIO CITY ,91604.0,5,30.0,1956.0,5.0,3651.0,34.15104592,-118.39726556,POINT (-13179923.31345518 4049101.880003097)
2364002051,8/25/11,2011,2,4436 N VANTAGE AVE,STUDIO CITY ,91604.0,8,0.0,1954.0,8.0,4028.0,34.15132646,-118.39727297,POINT (-13179924.13833261 4049139.616967324)
2364003046,2/26/15,2015,2,12203 W MOORPARK ST,LOS ANGELES ,91604.0,2,0.0,1937.0,2.0,2403.0,34.15066651,-118.3988726,POINT (-13180102.20832967 4049050.843695757)
2364003047,2/25/15,2015,2,12207 W MOORPARK ST,LOS ANGELES ,91604.0,2,0.0,1941.0,2.0,2533.0,34.15066646,-118.39902959,POINT (-13180119.68437653 4049050.836970026)
2364005020,5/25/10,2010,2,4463 N LAUREL CANYON BLVD,NORTH HOLLYWOOD ,91607.0,22,0.0,1958.0,22.0,22215.0,34.15214558,-118.39687041,POINT (-13179879.3255584 4049249.80197967)
2364013018,12/18/15,2015,2,4446 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,3,0.0,1947.0,3.0,2296.0,34.15174107,-118.39611909,POINT (-13179795.68899857 4049195.388647385)
2364013019,12/18/15,2015,2,4452 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4,0.0,1951.0,4.0,3182.0,34.1518897,-118.39614061,POINT (-13179798.08459402 4049215.381827597)
2364013020,12/18/15,2015,2,4456 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4,0.0,1951.0,4.0,3182.0,34.15202609,-118.39613831,POINT (-13179797.82855919 4049233.728557394)
2365002013,12/16/15,2015,2,11607 W MOORPARK ST,NORTH HOLLYWOOD ,91602.0,4,0.0,1939.0,4.0,2060.0,34.15064376,-118.38589609,POINT (-13178657.6698442 4049047.783488517)
2365013013,5/8/17,2017,2,4535 N TUJUNGA AVE,LOS ANGELES ,91602.0,3,0.0,1947.0,3.0,2092.0,34.15330431,-118.37933714,POINT (-13177927.53087006 4049405.671906288)
2365013024,5/8/17,2017,2,4531 N TUJUNGA AVE,LOS ANGELES ,91602.0,3,0.0,1947.0,3.0,2092.0,34.15316691,-118.37934185,POINT (-13177928.05518486 4049387.189035032)
2365014018,1/26/17,2017,2,4429  TUJUNGA AVE,NORTH HOLLYWOOD ,91602.0,2,0.0,1940.0,2.0,1876.0,34.15110271,-118.37931648,POINT (-13177925.23100938 4049109.519125361)
2365024005,8/22/16,2016,2,4308 N TROOST AVE,LOS ANGELES ,91604.0,2,0.0,1949.0,2.0,1891.0,34.14771674,-118.38631679,POINT (-13178704.50195397 4048654.063427553)
2365030007,6/5/19,2019,2,4297 N TUJUNGA AVE,STUDIO CITY ,91604.0,2,0.0,1947.0,2.0,1780.0,34.14774063,-118.37932497,POINT (-13177926.17611186 4048657.276870106)
2367004044,1/12/15,2015,2,4313 N LAUREL CANYON BLVD,LOS ANGELES ,91604.0,4,12.0,1950.0,4.0,3456.0,34.14897673,-118.39679503,POINT (-13179870.93429518 4048823.545851467)
2367014027,11/20/17,2017,2,12149 W VALLEYHEART DR,STUDIO CITY ,91604.0,9,0.0,1938.0,9.0,10434.0,34.1453116,-118.39731829,POINT (-13179929.18333193 4048330.552832837)
2367014040,1/29/16,2016,2,12117 W VALLEYHEART DR,STUDIO CITY ,91604.0,4,23.0,1949.0,4.0,2942.0,34.14589951,-118.39682001,POINT (-13179873.71505606 4048409.630586349)
2368003017,10/31/18,2018,2,12115 W HOFFMAN ST,LOS ANGELES ,91604.0,4,0.0,1940.0,4.0,2990.0,34.14629192,-118.39498275,POINT (-13179669.19220841 4048462.412613019)
2368003018,10/31/18,2018,2,12080 W GUERIN ST,LOS ANGELES ,91604.0,4,0.0,1940.0,4.0,2698.0,34.14648509,-118.39466659,POINT (-13179633.9974382 4048488.395486622)
2368003019,10/31/18,2018,2,12072 W GUERIN ST,LOS ANGELES ,91604.0,4,0.0,1940.0,4.0,2720.0,34.146354,-118.39454797,POINT (-13179620.7927202 4048470.762851367)
2368004011,9/18/13,2013,2,12039 W GUERIN ST,Los Angeles ,91604.0,6,16.0,1950.0,6.0,4999.0,34.1463799,-118.39358118,POINT (-13179513.1701497 4048474.24660275)
2368004012,3/11/14,2014,2,12045 W GUERIN ST,STUDIO CITY ,91604.0,3,0.0,1939.0,3.0,1732.0,34.14645984,-118.39375459,POINT (-13179532.47406259 4048484.999161048)
2368004020,8/23/18,2018,2,12020 W VALLEYHEART DR,LOS ANGELES ,91604.0,4,0.0,1939.0,4.0,3888.0,34.14652856,-118.39298936,POINT (-13179447.28904866 4048494.242549298)
2368004021,8/23/18,2018,2,12012 W VALLEYHEART DR,LOS ANGELES ,91604.0,4,0.0,1939.0,4.0,3099.0,34.14648965,-118.39279698,POINT (-13179425.87340502 4048489.008842951)
2375003009,6/2/14,2014,2,12624 W MOORPARK ST,STUDIO CITY ,91604.0,2,16.0,1917.0,2.0,2307.0,34.15008435,-118.4081685,POINT (-13181137.02318414 4048972.534933304)
2375008017,1/24/18,2018,2,4312 N ALCOVE AVE,STUDIO CITY ,91604.0,2,0.0,1940.0,2.0,1755.0,34.14865743,-118.41213496,POINT (-13181578.56749159 4048780.596273074)
2378008012,4/3/19,2019,2,11049 W FRUITLAND DR,STUDIO CITY ,91604.0,3,0.0,1924.0,4.0,1837.0,34.14023259,-118.37174088,POINT (-13177081.91907493 4047647.415564789)
